"תאריך","הגרלה","_1_","_2_","_3_","_4_","_5_","_6_","_7_","_8_","_9_","_10_","_11_","_12_","_13_","_14_","_15_","_16_","_17_","מספר_הזוכים_בפרס_הראשון"
"17/04/12","5525","02","04","11","14","18","21","38","40","48","49","51","54","55","56","58","65","67","0"
"16/04/12","5524","01","03","08","10","15","17","33","35","42","46","54","57","63","65","66","67","68","0"
"16/04/12","5523","02","05","19","21","27","28","29","31","45","47","48","52","55","56","58","59","70","0"
"15/04/12","5522","08","09","11","15","22","26","31","32","34","40","43","47","51","56","59","62","68","0"
"15/04/12","5521","06","08","12","13","15","23","24","34","35","42","47","48","53","56","57","62","64","0"
"14/04/12","5520","02","03","09","26","36","38","39","40","43","49","51","52","53","55","62","63","67","0"
"12/04/12","5519","01","02","14","15","19","23","24","26","37","38","40","44","48","55","58","63","70","1"
"11/04/12","5518","05","10","13","24","26","31","32","36","38","41","53","55","56","58","61","65","70","0"
"11/04/12","5517","09","13","19","22","24","26","30","32","40","45","47","48","51","57","58","65","68","0"
"10/04/12","5516","01","04","08","13","20","27","31","32","38","39","42","53","57","58","59","60","63","0"
"10/04/12","5515","03","08","09","13","16","21","29","32","39","40","42","46","48","52","58","67","68","0"
"09/04/12","5514","01","06","11","20","23","25","34","35","36","48","50","51","62","63","64","66","70","0"
"09/04/12","5513","02","04","05","07","15","23","27","30","38","42","43","44","52","53","56","66","69","1"
"08/04/12","5512","01","11","12","17","18","19","30","44","48","50","51","60","61","63","65","66","70","0"
"08/04/12","5511","03","05","08","24","25","30","31","36","37","40","46","47","49","59","66","69","70","0"
"07/04/12","5510","04","07","14","16","27","28","31","40","41","42","43","45","46","48","50","57","64","0"
"06/04/12","5509","02","03","07","08","11","12","25","28","38","39","40","45","47","52","58","61","63","0"
"05/04/12","5508","04","06","07","13","16","20","21","33","39","40","42","46","47","50","56","65","69","0"
"05/04/12","5507","01","03","06","16","22","25","26","28","32","33","35","54","56","57","58","63","66","0"
"04/04/12","5506","02","05","09","13","18","29","37","38","39","41","42","44","47","52","54","65","69","0"
"04/04/12","5505","04","06","10","14","15","27","29","34","35","36","47","51","56","60","63","64","68","0"
"03/04/12","5504","08","16","17","19","21","23","24","27","28","30","32","39","43","47","51","52","60","1"
"03/04/12","5503","02","03","10","13","17","26","27","28","30","31","38","40","56","59","65","66","70","0"
"02/04/12","5502","13","22","25","26","27","31","32","34","35","38","44","49","52","62","66","67","69","0"
"02/04/12","5501","03","05","07","09","14","16","29","30","34","39","42","45","46","56","64","66","70","0"
"01/04/12","5500","03","04","06","13","19","26","28","29","39","40","41","43","46","52","56","59","70","0"
"01/04/12","5499","03","04","06","08","12","15","23","34","36","42","51","52","57","61","62","66","67","0"
"31/03/12","5498","05","06","09","12","16","22","29","33","45","48","49","53","54","56","58","62","69","0"
"30/03/12","5497","02","05","09","10","14","18","20","23","31","41","46","47","53","54","56","61","63","1"
"29/03/12","5496","04","05","08","09","10","14","27","28","30","34","35","46","51","59","62","66","68","0"
"29/03/12","5495","01","02","16","25","28","29","30","32","33","36","41","42","50","55","58","60","66","0"
"28/03/12","5494","06","07","08","10","12","19","20","27","36","39","40","46","49","58","60","64","67","0"
"28/03/12","5493","01","09","13","16","19","28","30","31","42","43","45","46","51","54","61","63","67","0"
"27/03/12","5492","04","14","16","19","23","29","31","39","42","43","48","49","53","54","56","57","63","0"
"27/03/12","5491","07","20","24","27","28","29","31","33","36","38","39","52","59","61","67","68","69","0"
"26/03/12","5490","04","05","11","15","18","26","27","28","37","40","47","48","49","50","53","66","70","0"
"26/03/12","5489","10","11","12","16","28","35","36","37","38","43","45","53","57","60","61","66","69","0"
"25/03/12","5488","02","09","13","19","20","21","24","27","40","42","50","55","57","59","60","64","69","0"
"25/03/12","5487","04","05","08","12","14","19","23","27","34","35","38","40","43","50","57","64","67","0"
"24/03/12","5486","02","07","08","18","29","30","31","34","37","44","45","46","54","55","57","66","70","0"
"23/03/12","5485","01","02","04","09","11","14","18","22","35","39","40","43","44","46","48","51","69","0"
"22/03/12","5484","02","07","21","24","32","36","38","39","42","43","53","59","61","64","67","68","69","0"
"22/03/12","5483","07","09","11","12","18","19","22","23","28","33","42","44","49","50","53","58","61","0"
"21/03/12","5482","02","07","08","20","21","26","27","28","29","33","34","37","38","41","51","60","67","1"
"21/03/12","5481","02","03","09","11","14","15","17","21","22","25","38","39","41","54","59","64","66","1"
"20/03/12","5480","04","07","11","15","16","20","23","34","37","43","48","50","52","54","57","60","69","0"
"20/03/12","5479","03","07","10","14","18","19","26","27","28","29","40","42","55","57","65","66","69","0"
"19/03/12","5478","03","04","08","11","22","25","29","30","43","47","50","52","56","57","59","60","67","0"
"19/03/12","5477","06","07","10","14","17","20","23","29","42","43","44","46","48","52","54","59","69","0"
"18/03/12","5476","04","06","18","19","24","26","32","33","36","44","47","58","59","60","62","63","65","0"
"18/03/12","5475","03","13","18","21","27","33","35","36","41","43","45","48","51","52","61","66","68","0"
"17/03/12","5474","01","02","07","08","19","22","23","30","31","32","37","42","47","60","64","66","69","0"
"16/03/12","5473","02","15","25","27","28","30","31","32","39","43","44","48","54","65","66","68","70","0"
"15/03/12","5472","05","09","11","13","14","20","29","39","42","46","50","53","57","58","66","67","69","1"
"15/03/12","5471","01","02","06","12","19","26","27","29","35","36","41","51","54","56","58","67","69","0"
"14/03/12","5470","02","06","08","15","18","20","23","26","27","34","35","43","46","56","62","64","70","1"
"14/03/12","5469","02","09","12","20","27","28","30","34","38","41","43","44","48","50","55","61","70","1"
"13/03/12","5468","16","17","22","23","30","37","42","44","45","49","57","59","60","63","64","66","68","0"
"13/03/12","5467","06","13","14","20","22","24","26","32","33","35","38","44","48","56","57","62","65","1"
"12/03/12","5466","11","15","24","25","27","29","33","34","45","50","51","52","53","56","60","66","70","1"
"12/03/12","5465","08","14","17","19","37","39","42","43","45","50","52","54","56","61","67","69","70","0"
"11/03/12","5464","01","02","06","07","10","12","26","30","38","41","44","49","50","60","61","66","67","0"
"11/03/12","5463","01","03","04","10","17","20","22","25","31","32","40","47","57","59","60","62","63","1"
"10/03/12","5462","05","12","13","16","18","20","27","29","35","41","47","49","50","55","67","69","70","0"
"09/03/12","5461","02","07","13","16","19","22","33","34","35","38","41","50","55","58","61","67","70","0"
"08/03/12","5460","06","09","12","16","20","22","24","33","35","38","41","47","49","57","58","60","63","0"
"08/03/12","5459","03","06","14","15","21","25","26","29","34","36","40","43","47","49","54","56","59","1"
"07/03/12","5458","03","08","10","11","12","13","14","17","20","21","33","34","42","53","55","62","66","3"
"07/03/12","5457","01","03","08","09","10","16","23","28","36","37","40","50","51","56","61","67","70","0"
"06/03/12","5456","06","08","09","10","17","23","33","38","40","45","50","61","62","66","67","68","69","0"
"06/03/12","5455","05","07","10","11","13","15","23","29","38","39","40","43","46","51","58","60","61","0"
"05/03/12","5454","09","11","14","16","18","20","22","24","29","35","40","41","46","50","58","62","63","0"
"05/03/12","5453","09","11","12","14","19","25","26","37","39","42","44","47","53","54","56","60","66","1"
"04/03/12","5452","07","09","10","13","15","19","24","25","26","27","32","44","51","52","53","66","67","0"
"04/03/12","5451","02","04","08","15","17","18","26","28","29","31","37","42","46","49","50","54","61","0"
"03/03/12","5450","06","09","17","26","28","30","31","32","33","34","40","44","47","49","57","58","69","0"
"02/03/12","5449","03","06","09","10","17","19","20","28","30","47","48","51","53","55","56","62","65","0"
"01/03/12","5448","03","04","05","07","18","20","34","39","46","52","53","57","59","60","65","66","67","0"
"01/03/12","5447","03","06","07","09","11","20","22","24","25","26","27","30","33","41","53","58","68","0"
"29/02/12","5446","01","05","09","12","13","17","19","22","24","34","37","38","47","53","59","60","64","0"
"29/02/12","5445","05","12","15","23","25","31","33","42","46","47","50","57","60","61","64","68","70","0"
"28/02/12","5444","02","11","13","24","26","27","31","34","35","36","39","41","43","44","45","53","65","3"
"28/02/12","5443","01","04","11","14","15","16","18","24","30","34","37","43","46","47","56","61","64","0"
"27/02/12","5442","05","11","17","32","34","35","37","38","43","47","50","53","55","63","65","66","70","0"
"27/02/12","5441","02","06","07","10","11","12","14","25","30","31","32","42","56","57","61","64","65","2"
"26/02/12","5440","04","05","06","08","10","18","19","22","29","37","39","51","53","59","62","66","67","0"
"26/02/12","5439","02","05","09","19","21","22","24","33","37","40","43","51","52","53","54","56","59","0"
"25/02/12","5438","03","04","08","15","17","18","23","24","29","32","38","40","55","56","57","59","64","0"
"24/02/12","5437","01","03","05","07","11","23","30","34","41","47","49","50","56","60","63","69","70","3"
"23/02/12","5436","07","09","11","17","25","29","32","33","43","44","46","48","52","56","60","61","66","0"
"23/02/12","5435","01","03","04","06","08","16","17","19","20","30","32","48","52","54","59","63","68","1"
"22/02/12","5434","18","20","25","26","32","33","35","45","46","47","55","57","58","61","64","66","68","1"
"22/02/12","5433","05","13","15","19","20","21","25","26","29","33","34","39","40","50","60","65","68","0"
"21/02/12","5432","05","06","11","20","23","25","28","29","40","41","48","52","56","59","61","62","65","0"
"21/02/12","5431","01","09","10","11","13","18","19","20","35","36","40","45","49","59","61","66","68","1"
"20/02/12","5430","01","03","06","08","17","19","27","36","42","43","44","47","56","61","66","67","69","0"
"20/02/12","5429","02","05","09","10","21","31","33","34","37","41","47","48","50","51","57","60","67","0"
"19/02/12","5428","08","09","13","20","24","28","29","37","45","47","50","51","60","62","63","64","67","0"
"19/02/12","5427","06","07","09","13","22","25","31","36","40","47","49","50","51","63","66","67","69","0"
"18/02/12","5426","06","08","12","13","16","18","23","26","29","40","46","53","62","63","64","66","67","0"
"17/02/12","5425","07","12","18","20","23","25","33","42","43","46","48","53","54","57","64","66","70","0"
"16/02/12","5424","03","04","05","10","17","19","20","23","26","36","37","39","50","53","63","69","70","0"
"16/02/12","5423","02","03","11","14","16","17","18","20","24","29","31","35","43","48","51","57","58","0"
"15/02/12","5422","05","06","18","21","28","30","33","35","38","42","45","46","47","48","52","53","67","0"
"15/02/12","5421","11","12","14","15","18","23","30","31","32","33","36","38","41","42","46","59","69","0"
"14/02/12","5420","01","10","11","13","19","21","25","33","35","45","46","53","57","62","63","66","69","0"
"14/02/12","5419","01","04","07","11","15","20","24","31","32","35","38","49","55","59","63","65","69","1"
"13/02/12","5418","01","15","19","24","30","35","38","39","40","48","49","50","51","52","55","56","61","1"
"13/02/12","5417","04","07","12","16","18","23","28","31","36","40","48","50","55","58","62","65","69","0"
"12/02/12","5416","03","08","09","10","11","18","20","25","26","28","34","42","57","58","62","63","67","0"
"12/02/12","5415","02","04","07","12","13","16","17","20","21","28","35","46","51","53","58","61","67","0"
"11/02/12","5414","01","08","10","13","15","17","21","22","28","30","35","40","43","44","48","53","69","0"
"10/02/12","5413","03","04","05","10","14","21","31","35","36","39","43","45","48","49","56","58","63","1"
"09/02/12","5412","07","10","13","19","21","30","38","39","44","52","53","56","60","61","62","64","68","0"
"09/02/12","5411","02","08","11","14","15","27","31","34","39","42","43","50","51","52","54","56","67","0"
"08/02/12","5410","06","08","09","11","16","18","29","35","36","37","42","48","49","57","59","60","62","0"
"08/02/12","5409","02","05","07","14","21","25","29","33","36","37","38","48","53","62","65","68","70","0"
"07/02/12","5408","01","06","07","09","18","27","29","30","35","39","45","46","47","55","56","62","70","0"
"07/02/12","5407","05","07","09","25","30","32","33","36","38","45","49","50","51","55","60","69","70","0"
"06/02/12","5406","01","02","04","08","09","10","16","18","21","25","36","38","40","48","52","63","70","0"
"06/02/12","5405","01","05","13","18","30","32","34","35","41","42","43","44","46","50","63","66","70","0"
"05/02/12","5404","07","13","14","16","19","20","25","29","36","37","43","44","51","53","56","62","63","0"
"05/02/12","5403","02","13","19","20","21","22","29","34","40","42","43","49","51","60","62","63","64","0"
"04/02/12","5402","02","07","13","17","22","28","31","33","34","39","41","47","53","54","55","57","60","0"
"03/02/12","5401","05","06","16","20","24","28","34","41","42","49","50","53","59","62","63","66","67","0"
"02/02/12","5400","02","06","09","12","17","19","24","25","28","37","48","50","52","55","61","67","68","0"
